waterid,origWaterid,demtarea,rchname,station_id,station_name,staid,huc2,Obs,predict,Obsyield,predictYield,Resids,standardResids,leverage,leverageCrit,CooksD,CooksDpvalue,boot_resid,weight,tiarea,pResids,ratio.obs.pred,pratio.obs.pred,xlat,xlon,urban_Jgradient,crops_Jgradient,pasture_Jgradient,forest_Jgradient,barren_Jgradient,huc2,huc4
91071,91071,1377.19,CEDAR CR,10440001,Cedar Creek near Oakland Mills,186,7,3296643.474,2043142.72727258,2393.7463051576,1483.55907846599,0.47841564674779,0.82980749550794,0.00496452695354911,0.0211864406779661,0.000687106428517881,0.999999998530041,0.479607640539137,1,1377.19,0.478410878376208,1.61351599670216,1.61350830287668,40.9254,-91.6735,-4.42255900525684e-05,-0.000423640608003513,-0.000119587467893157,-0.000282164187671272,0,7,708
90640,90640,1386.16,CEDAR CR,821004,CEDAR CREEK AT BRIDGE 3 MI WNW OF OAKLAND MILLS,187,7,3522281.018,3304045.76249166,2541.03495844636,2383.59623888416,0.0639610900193812,0.110664191794938,0,0.0211864406779661,0,1,0.0639610900193812,1,8.97,0.540998519828952,1.06605091793395,1.7177211848135,40.94456,-91.67833,0,0,0,0,0,7,708
65206,65206,11194.65,SKUNK R,5474000,Skunk River at Augusta IA,188,7,22983187.18,28103411.138774,2053.05098238891,2510.43231711344,-0.201128005360932,-0.348045343729874,0.000331614470491861,0.0211864406779661,8.03672609778864e-06,0.999999999999998,-0.201161362135853,1,3891.35,0.323446274424224,0.817807741078461,1.38188191187227,40.75317,-91.27611,1.01591818599185e-05,-7.75515998853785e-05,2.46411195461083e-05,0,0,7,708
91307,91307,792.36,LITTLE CEDAR R,5458000,Little Cedar River near Ionia IA,189,7,2479054.833,1329777.29834061,3128.69760336211,1678.24889992,0.622865888451502,1.08089652684841,0.00596111812424836,0.0211864406779661,0.00140127248374285,0.999999987552063,0.624730718528144,1,792.36,0.622863027428553,1.86426316353387,1.86425782984181,43.03352,-92.5037,-4.40627701513586e-05,-0.000466885753683407,-6.5561458569703e-05,1.02389210999083e-08,0,7,708
91340,91340,1229.59,CEDAR R,S000-136,CEDAR RIVER AT CSAH4 3 MILES SOUTH OF AUSTIN,190,7,3538608.652,2142443.22134098,2877.87689555055,1742.40455870736,0.501786743714295,0.870796000205814,0.00599621713989162,0.0211864406779661,0.000914854778950018,0.99999999653211,0.503297954417709,1,1229.59,0.501783882691345,1.65166974636795,1.65166502090966,43.60522,-92.9845,-7.1091848721658e-05,-0.000443240864102705,-6.51712680970439e-05,-1.70989982368468e-06,-5.04591290857314e-06,7,708
91304,91304,2813.14,CEDAR R,10340001,Cedar River near Charles City,191,7,8424711.196,6306450.21569635,2994.77139282083,2241.7832797857,0.28959624285608,0.501322081645546,0.00107082330847234,0.0211864406779661,5.38823814403159e-05,0.99999999999929,0.289751420696691,1,1583.55,0.539834661435181,1.33588800479728,1.71572316352686,43.00726,-92.60293,-2.21132825110184e-05,-0.000190267658533202,2.36479074338851e-09,0,0,7,708
91268,91268,4330.25,CEDAR R,10090001,Cedar River near Janesville,192,7,11847418.78,11980511.9729377,2735.96646383003,2766.70214720576,-0.0111713080303311,-0.0193293226279002,9.83053432356705e-05,0.0211864406779661,7.34654401793591e-09,1,-0.0111718571704541,1,724.75,0.481934580336368,0.988890859319003,1.61920385406549,42.6496,-92.4664,1.01572319209818e-05,-3.89190867037016e-05,4.72958148677702e-09,0,0,7,708
91318,91318,1158.9,WINNEBAGO R,10170002,Winnebago River Upstream of Mason City,193,7,3109493.181,1971096.55090067,2683.14192855294,1700.83402442028,0.455869735887898,0.791297368075382,0.0064617287914406,0.0211864406779661,0.000814467132742768,0.999999997552468,0.457349765725069,1,1158.9,0.455866874864949,1.57754483390433,1.57754032051882,43.1929,-93.2103,-4.42246150831001e-05,-0.000466744182931508,-7.89840108291762e-07,0,-6.11537033805083e-08,7,708
91313,91313,1653.95,WINNEBAGO R,10170003,Winnebago River Downstream of Mason City,194,7,3981119.626,3942751.44474015,2407.0374715076,2383.83956270755,0.00968427698554919,0.0167573818874892,0.000219662182493388,0.0211864406779661,1.23393712965303e-08,1,0.00968534079552077,1,495.05,0.350387287544631,1.00973132133679,1.41961724221769,43.1257,-93.1231,9.83451702696716e-06,-6.88977659238809e-05,0,0,0,7,708
91265,91265,2200.2,CEDAR R W FK,5458900,West Fork Cedar River at Finchford IA,195,7,9530426.075,3877499.42955648,4331.61806881193,1762.33952802313,0.899298956528742,1.56095262699428,0.00640075318076197,0.0211864406779661,0.00313927432890546,0.999999860586379,0.902190942452065,1,2200.2,0.899296095505793,2.45787942671344,2.45787239467406,42.62936,-92.54324,-1.73554315056055e-05,-0.000467029040444419,-6.51665385155571e-05,-1.70989982368468e-06,9.53741439847508e-07,7,708
91260,91260,1017.05,BEAVER CR,10070001,Beaver Creek near Cedar Falls,196,7,4105467.222,1834551.92879846,4036.64246792193,1803.79718676414,0.805519283012506,1.39817989762166,0.00640752064362308,0.0211864406779661,0.00252137720170726,0.999999927666491,0.808112442196129,1,1017.05,0.805517375663873,2.23785827893619,2.23785401056433,42.5732,-92.5065,-1.73554315056055e-05,-0.000467172327205431,-6.51665385155571e-05,1.02389210999083e-08,0,7,708
91251,91251,850.45,BLACK HAWK CR,10070004,Black Hawk Creek at Waterloo,197,7,2709174.772,1572780.0903541,3185.57795520019,1849.35045017826,0.543799264737643,0.94393126877902,0.00647452576300887,0.0211864406779661,0.00116128735631454,0.999999992910997,0.545568280716847,1,850.45,0.543797357389011,1.72253882702066,1.72253554154171,42.4695,-92.4134,-4.42246150831001e-05,-0.000467029040444419,-3.92555263402492e-07,0,0,7,708
90443,90443,770.38,WOLF CR,5464220,Wolf Creek near Dysart IA,198,7,1400470.26,1409211.27400978,1817.89540226901,1829.24176900982,-0.00622208752429643,-0.0108021424137424,0.00680401543469058,0.0211864406779661,1.59874841908283e-07,1,-0.00624336374866257,1,770.38,-0.00622494854724565,0.993797229577287,0.993794386304674,42.2517,-92.29882,-1.73573814445421e-05,-0.000462559694707215,1.23229245637975e-05,0,0,7,708
91237,91237,846.94,WOLF CR,10070002,Wolf Creek at La Porte City,199,7,1938002.425,1535839.81210079,2288.24051880889,1813.39860214512,0.232580424467661,0.402415951882853,4.95913270505483e-05,0.0211864406779661,1.60622965343599e-06,1,0.232586191668112,1,76.56,0.226902247587779,1.26185192604763,1.25470721128885,42.3158,-92.1936,-1.62819901209826e-07,-3.89182286991446e-05,0,0,0,7,708
90434,90434,1120.88,IOWA R,5449500,Iowa River near Rowan IA,200,7,4306139.553,2035051.11431037,3841.74894101063,1815.58339368208,0.749520871204897,1.30103417509888,0.00648924497852536,0.0211864406779661,0.00221120496965546,0.999999951177655,0.75196468380658,1,1120.88,0.749518963856264,2.1159859439006,2.11598190798155,42.75993,-93.62229,-4.38989752806804e-05,-0.000467315613966443,4.72958148677702e-09,0,0,7,708
91233,91233,2025.78,IOWA R,10420001,Iowa River near Gifford,201,7,6042842.906,5864673.66517868,2982.97095735963,2895.02002447387,0.0299277415163921,0.0517944911142458,0.00054494672150648,0.0211864406779661,2.92541788739211e-07,1,0.0299358993630481,1,904.9,0.519721518982212,1.03038007756155,1.68155930214303,42.3102,-93.0755,1.01591818599185e-05,-0.00011689968886756,2.36479074338851e-09,0,0,7,708
91235,91235,582.51,IOWA R S FK,5451210,South Fork Iowa River NE of New Providence IA,202,7,4504270.502,1063347.11217263,7732.52047518498,1825.45726626604,1.44360436100372,2.50585286365937,0.00650026079814331,0.0211864406779661,0.00821682719216709,0.999997528671842,1.44831926197805,1,582.51,1.44360245365509,4.23593617778947,4.2359280983901,42.31483,-93.15241,-4.93051809825277e-05,-0.000462559694707215,1.23229245637975e-05,1.02389210999083e-08,0,7,708
91209,91209,3802.54,IOWA R,10640003,Iowa River Upstream of Marshalltown,203,7,12173955.37,12685599.5208328,3201.53249406975,3336.08575342607,-0.041168590065201,-0.0712387224013678,0.00027106189582543,0.0211864406779661,2.75200011810079e-07,1,-0.0411741708178095,1,1194.25,0.583046535972397,0.959667325931856,1.79148795795283,42.0917,-93.0002,1.01572319209818e-05,-7.78364573982892e-05,4.72958148677702e-09,0,0,7,708
91204,91204,4237.83,IOWA R,10640002,Iowa River Downstream of Marshalltown,204,7,13443296.92,12917235.0573125,3172.21241059693,3048.07768535136,0.0399181409597134,0.069087514473346,0.000635315629687902,0.0211864406779661,6.06868609882401e-07,1,0.0399308273143429,1,435.29,0.578428463530514,1.04072557790838,1.78323381057891,42.0508,-92.8464,-5.37383671549892e-05,-4.78612101963378e-05,-7.89840108291762e-07,0,0,7,708
90436,90436,7243.7,IOWA R,5453100,Iowa River at Marengo IA,205,7,17814157.24,17891746.6307234,2459.26215055842,2469.97344322976,-0.00434603269700062,-0.00752331537131933,0.00103570868380355,0.0211864406779661,1.17364346212714e-08,1,-0.00434828505864678,1,3005.87,0.396157125872335,0.995663397636643,1.48610280440702,41.81218,-92.06426,-5.37364172160526e-05,-0.000125697667594627,2.46411195461083e-05,0,0,7,708
90439,90439,521.56,OLD MANS CR,5455100,Old Mans Creek near Iowa City IA,206,7,1931390.467,755083.102519225,3703.10312715699,1447.7396704487,0.939167658969067,1.62903165990662,0.00503059017356982,0.0211864406779661,0.00268347933256494,0.999999912831185,0.941538893057508,1,521.56,0.939163844271802,2.55785152727719,2.55784176986657,41.60642,-91.6157,-3.91450241531408e-05,-0.000428109953740717,-0.000106871988065957,1.02389210999083e-08,1.83094920300923e-10,7,708
91131,91131,1626.93,ENGLISH R,784016,ENGLISH RIVER AT BRIDGE CO RD W61 AT RIVERSIDE,207,7,4188503.41,2255719.80262489,2574.48286650317,1386.48854137848,0.618874363787246,1.07338641860453,0.0048803216095717,0.0211864406779661,0.00113009594264109,0.999999993466548,0.620390066853459,1,1626.93,0.618871502764296,1.85683674236756,1.85683142992263,41.47548,-91.5802,-7.63352345222954e-05,-0.000404464206155459,-0.00017243344663566,5.33345400094221e-05,1.83094920300923e-10,7,708
90417,90417,2678.6,PECATONICA R,5434500,PECATONICA RIVER AT MARTINTOWN WI,208,7,4848288.242,3363747.91262686,1810.00830359143,1255.78582566522,0.36556990034831,0.634413998745348,0.00601949538932443,0.0211864406779661,0.000487481041278293,0.999999999474826,0.366675165879294,1,2678.6,0.365563224628096,1.44133519155834,1.44132556963998,42.50961,-89.79931,-4.40617951818903e-05,-0.000374201527426926,-0.000255849075317946,5.16348791068373e-05,0,7,709
90433,90433,2475.88,GREEN R,5447500,GREEN RIVER NEAR GENESEO IL,209,7,4625511.606,4415040.53258644,1868.22931886844,1783.22072660486,0.0465699676926743,0.0808557446386898,0.00694653373965981,0.0211864406779661,9.14633861248137e-06,0.999999999999997,0.0467325652276251,1,2475.88,0.0465671066697251,1.04767137965328,1.04766838224571,41.48886,-90.15783,-1.7193586573864e-05,-0.000467172327205431,1.23229245637975e-05,-1.70989982368468e-06,0,7,709
91152,91152,956.55,BEAVER CR,10770001,Beaver Creek near Grimes,210,7,3778604.487,1732443.92003949,3950.24252469813,1811.13786005905,0.779821675960774,1.35285296202487,0.00534623194128569,0.0211864406779661,0.00196746517298616,0.999999965589347,0.781914625531268,1,956.55,0.779819768612141,2.18108329123512,2.18107913115285,41.6883,-93.7353,-4.40617951818903e-05,-0.000443383292859161,-6.55638233604464e-05,0,0,7,710
91234,91234,1894.48,N RACCOON R,423014,North Raccoon River CO RD BR D46 SEC 1324 AT SAC,211,7,6882868.066,3536022.78148572,3633.11730184536,1866.48725850139,0.666032847654707,1.15602117547717,0.00632986178077751,0.0211864406779661,0.00170260366003747,0.999999977686208,0.668150855933769,1,1894.48,0.666030940306074,1.9464999213348,1.94649620868438,42.33971,-94.98585,-4.93042060130593e-05,-0.000462557978698101,-3.94920054145881e-07,0,0,7,710
91142,91142,2530.04,S RACCOON R,10250001,South Raccoon River near Redfield,212,7,5695934.4,3995460.05654128,2251.32187633397,1579.2082562099,0.354593926518444,0.615514007287072,0.00649690419790031,0.0211864406779661,0.000495499379551062,0.999999999448493,0.355751451212237,1,2530.04,0.354590111821178,1.42560163770746,1.42559619947916,41.5798,-94.1827,-1.73554315056055e-05,-0.000451753985316862,-4.20956400230588e-05,-0.000282174426592372,9.53741439847508e-07,7,710
91113,91113,1293.19,MIDDLE R,10910001,Middle River near Indianola,213,7,2056744.934,1570539.30775745,1590.44296197774,1214.46910953336,0.269705535454024,0.468113827180397,0.00629082084550817,0.0211864406779661,0.000277447585962121,0.999999999903132,0.270557893695945,1,1293.19,0.269698859733809,1.30957876943354,1.30957002708126,41.4247,-93.5871,-4.40617951818903e-05,-0.000373915811909458,-0.000255844345736459,-0.000282153948750172,-5.04591290857314e-06,7,710
91108,91108,1226.75,SOUTH R,426046,South River BRIDGE HIWAY 92,214,7,1121505.15,1151195.15499599,914.208396168739,938.410560420615,-0.0261290008950574,-0.0455374622925567,0.0144231842672048,0.0211864406779661,6.06929599367674e-06,1,-0.0263194957438946,1,1226.75,-0.0261394913125379,0.974209407616823,0.974199187807029,41.37214,-93.43088,-4.45492799160514e-05,-0.000272433606925911,-0.000482705816121949,0.000103290236055874,0,7,710
91102,91102,937.34,WHITE BREAST CR,10630001,Whitebreast Creek near Knoxville,215,7,720382.4793,845162.763867042,768.539141933557,901.660831573434,-0.159746936557285,-0.278239131273714,0.0132408091582742,0.0211864406779661,0.000207763742110133,0.999999999959317,-0.160815145655151,1,937.34,-0.159758380649082,0.852359462695552,0.852349708271433,41.3026,-93.1713,-7.1415538585141e-05,-0.000276904668672229,-0.00049502401110426,-0.000233928630369604,0,7,710
91093,91093,964.7,CEDAR CR,10630002,Cedar Creek near Bussey,216,7,871686.5919,786074.7487286,903.583074427283,814.838549526899,0.103378058274862,0.180136336108313,0.0140914984558283,0.0211864406779661,9.27583920821032e-05,0.999999999996379,0.104114223604824,1,964.7,0.103364706834432,1.10891056265307,1.10889575719859,41.2191,-92.9077,-4.43874349843099e-05,-0.000276904668672229,-0.000495021646313516,-0.000180563373596882,1.83094920300923e-10,7,710
90455,90455,1028.33,FOX R,5495000,Fox River at Wayland MO,217,7,892329.9259,1030868.26381018,867.74666293894,1002.4683358554,-0.144320764413763,-0.250463161390826,0.00607767527770298,0.0211864406779661,7.67189691616779e-05,0.999999999997951,-0.144761341066336,1,1028.33,-0.144330301156927,0.865610046624065,0.865601791562733,40.39215,-91.59814,-4.43864600148416e-05,-0.000307024918644307,-0.000309872719850657,-0.000232228969467019,1.83094920300923e-10,7,711
90457,90457,1565.12,S FABIUS R,5500000,South Fabius River near Taylor MO,218,7,1024383.587,1601238.99820211,654.508016637702,1023.07746256013,-0.446686650296115,-0.775853457940097,0.00773181468936343,0.0211864406779661,0.000938084079559763,0.99999999626138,-0.448423578216786,1,1565.12,-0.446696187039279,0.63974434057014,0.639738239521765,39.89678,-91.57987,-4.9303231043591e-05,-0.000306883347892408,-0.000363111253856562,-0.000285573748397541,-3.05768516902542e-08,7,711
65211,65211,2383.76,CUIVRE R,5514500,Cuivre River near Troy MO,219,7,2070048.155,2830415.68238057,868.396212286472,1187.37443466648,-0.312851714810416,-0.542777362291678,0.00547398544279444,0.0211864406779661,0.000324310446672184,0.999999999845306,-0.313711519208948,1,2383.76,-0.312859344204947,0.731358354140741,0.731352774340599,39.00937,-90.97636,-4.40627701513586e-05,-0.00038904843828056,-0.000213743976131914,0.000103279997134775,1.83094920300923e-10,7,711
90575,90575,3190.32,CUIVRE R,260001,Cuivre River,220,7,2646675.35,2799612.81145368,829.595573484792,877.533542545475,-0.0561768585537106,-0.0972525208503224,0.00116055450610269,0.0211864406779661,2.19786790742875e-06,1,-0.0562094851082965,1,806.56,-0.296459870943847,0.945371923993209,0.74344546043014,38.92417,-90.74889,-5.40581571405989e-05,-7.75515998853785e-05,-0.000131910392456954,-3.39932180516954e-06,1.83094920300923e-10,7,711
90703,90703,1137.49,YELLOW R,UMK060-0001,Yellow River,221,7,2810796.544,1817233.02163021,2471.05165232222,1597.58153621589,0.436152884344612,0.756942070055342,0.00611821522198253,0.0211864406779661,0.000705415993163174,0.999999998409436,0.437493276704897,1,1137.49,0.436149069647346,1.54674524980758,1.54673934945396,41.3025,-86.60139,-3.93068690848823e-05,-0.000447570355097125,1.19280045096516e-05,-3.41979964736936e-06,0,7,712
90465,90465,1122.88,SUGAR CR,5525500,SUGAR CREEK AT MILFORD IL,222,7,5891344.532,2130215.00675852,5246.6376923625,1897.09942893143,1.01726132853006,1.76671136620246,0.00753229352765878,0.0211864406779661,0.00473774905140787,0.999999522515541,1.021114263784,1,1122.88,1.01725846750711,2.7656102850222,2.76560237255902,40.63164,-87.7243,-1.70317416421225e-05,-0.000490959645542588,-3.94920054145881e-07,0,0,7,712
90468,90468,319.21,DES PLAINS R,5527800,DES PLAINES RIVER AT RUSSELL IL,223,7,324723.7461,458862.417066816,1017.27309952696,1437.49386631627,-0.345775611310888,-0.599566114642183,0.00437205906386485,0.0211864406779661,0.000315713461735226,0.999999999857282,-0.34653397462352,1,319.21,-0.345779426008154,0.707671262719074,0.707668563172592,42.48755,-87.92545,-8.35324591374507e-05,-0.000389333295793471,-5.36358188507948e-05,5.16348791068373e-05,-3.03937567699532e-08,7,712
91258,91258,619.35,DES PLAINS R,5528000,DES PLAINES RIVER NEAR GURNEE IL,224,7,1169142.522,691265.028120735,1887.69277791233,1116.11371295832,0.525502578818834,0.910939002928833,0.00378373258766849,0.0211864406779661,0.000630340768015744,0.999999998864949,0.526499589645598,1,300.14,0.34814871987108,1.69130865071884,1.41644288728023,42.34398,-87.94056,-0.000149706561860891,-0.000116613973350092,-6.51665385155571e-05,-0.000282153948750172,-3.05768516902542e-08,7,712
91221,91221,1188.31,DES PLAINS R,5530590,DES PLAINES RIVER NEAR SCHILLER PARK IL,225,7,2198048.399,1984253.64260385,1849.72641734901,1669.81144869929,0.102327030556555,0.178117392357079,0.0120144185194784,0.0211864406779661,7.71604589803495e-05,0.999999999997915,0.10294732543368,1,568.96,0.292557400124426,1.10774567918424,1.33984964189284,41.95333,-87.85458,-0.000221122100446032,-2.37881763417135e-05,0,5.33345400094221e-05,1.83094920300923e-10,7,712
90619,90619,483.54,FOX R,683096,Fox IL R below Waukesha,226,7,606877.6839,601055.89613955,1255.07234954709,1243.03241953003,0.00963932609371909,0.0168003168253429,0.0145356411948312,0.0211864406779661,8.32641804312829e-07,1,0.00971015609828939,1,483.54,0.00963551139645347,1.00968593403349,1.00968208239467,42.93375,-88.29281,-0.000265345740559664,-0.000233229662709299,-0.0001068743528567,0.000106689557861044,3.66189840601846e-10,7,712
90499,90499,623.35,SANGAMON R,5570910,SANGAMON RIVER AT FISHER IL,227,7,3320300.794,1185529.00851788,5326.54334483035,1901.86734341522,1.02986628376561,1.78824329266884,0.00713319377343934,0.0211864406779661,0.00459490181293541,0.999999564275019,1.0335591699878,1,623.35,1.02986437641697,2.80069131176383,2.80068596987418,40.31119,-88.32265,-4.93051809825277e-05,-0.000490673072020563,-3.94920054145881e-07,0,0,7,713
90500,90500,1424.6,SANGAMON R,5572000,SANGAMON RIVER AT MONTICELLO IL,228,7,4909009.863,4783586.15621795,3445.88646848238,3357.84511878278,0.0258817571415317,0.0447980607658392,0.000801882866006076,0.0211864406779661,3.22112628385961e-07,1,0.0258921404553973,1,801.25,0.616957654358329,1.02621959816048,1.85328113449761,40.02573,-88.58914,-2.19504626098085e-05,-0.000164474325541873,2.36479074338851e-09,0,0,7,713
90996,90996,1453.77,SANGAMON R,5572125,SANGAMON R AT ALLERTON PARK NEAR MONTICELLO IL,229,7,4791080.236,4955317.27997316,3295.62464213734,3408.59783870431,-0.0337052930220221,-0.0583162394349297,6.58769596515794e-07,0.0211864406779661,4.48066887131833e-10,1,-0.0337053041240387,1,29.17,0.575309218086376,0.966856401983194,1.77768013278447,40.00226,-88.63534,0,4.46934573720418e-06,0,0,0,7,713
90547,90547,3850.37,MERAMEC R,7014500,Meramec River near Sullivan MO,230,7,777228.4616,1322869.80042738,201.858123141412,343.569527195408,-0.53182440937435,-0.92772429129629,0.0162580375063224,0.0211864406779661,0.00284481989256909,0.999999896182211,-0.536201059677219,1,3850.37,-0.531874000438803,0.587532092235304,0.587502956615889,38.15847,-91.10858,-0.0001326738452493,-1.43286761012305e-07,-0.000524013980827459,-0.00208995833599217,-5.10651732719275e-06,7,714
90548,90548,2032.17,BOURBEUSE R,7016400,Bourbeuse River above Union MO,231,7,928805.8372,959663.295966722,457.051249255722,472.235736167113,-0.0326827745402287,-0.057304517950894,0.0262608547392715,0.0211864406779661,1.77122588649226e-05,0.999999999999975,-0.0331205548219803,1,2032.17,-0.0327142457926701,0.96784553614126,0.967815077309359,38.432,-91.01986,-0.0001326738452493,-3.44488829619404e-05,-0.000709160542499576,-0.00116280355255328,9.53924534767809e-07,7,714
90550,90550,1911.5,BIG R,7018100,Big River near Richwoods MO,232,7,633909.2783,725061.58783535,331.629232696835,379.31550501457,-0.134350749950906,-0.234159116989092,0.014536445915143,0.0211864406779661,0.000161759504785234,0.999999999980797,-0.13533801781475,1,1911.5,-0.134394618969461,0.874283355973274,0.874245002861771,38.15988,-90.70545,-0.000149705586891423,-2.36457475852582e-05,-0.000494234170995968,-0.00213992427095972,-8.27460873315962e-06,7,714
90903,90903,10148.54,MERAMEC R,7019280,Meramec River at Paulina Hills MO,233,7,3354754.947,3528329.0267409,330.565278059701,347.668632802443,-0.0504456687204566,-0.0873570336966703,0.0017610068217118,0.0211864406779661,2.69247860546924e-06,1,-0.0504901450548021,1,2354.5,-0.223787419819089,0.950805585753087,0.799485070987172,38.46283,-90.41484,-8.82873852344587e-05,-4.75746366743132e-05,-0.000131908027666211,-0.000464437461091838,1.90803216445592e-06,7,714
90522,90522,315.63,W OKAW R,5591700,WEST OKAW RIVER NEAR LOVINGTON IL,234,7,1390984.146,605856.120466948,4407.00866837753,1919.51373591531,0.831124261395264,1.44316126042506,0.00714754075778486,0.0211864406779661,0.00299869050851915,0.999999878451161,0.834110526570105,1,315.63,0.831122354046631,2.29589847987,2.29589410079535,39.73133,-88.66232,-4.91423610813178e-05,-0.000490959645542588,2.36479074338851e-09,0,0,7,714
91236,91236,2259.2,BOONE R,10400001,Boone River near Stratford,235,7,13029518.94,4179111.75638422,5767.31539483003,1849.81929726639,1.13711874555549,1.97370577666752,0.00635938696208133,0.0211864406779661,0.00498632679690771,0.999999443659713,1.1407517716944,1,2259.2,1.13711683820686,3.11777231611369,3.1177663694406,42.3411,-93.892,-4.38999502501488e-05,-0.000462701265459113,0,0,0,7,710
90700,90700,1409,IROQUOIS R,UMI050-0006,Iroquois River,236,7,5239841.646,2472606.05067624,3718.83722214336,1754.8658982798,0.751018601968999,1.30406281685518,0.00714258170559309,0.0211864406779661,0.00244678242031933,0.999999933887192,0.753715161760371,1,1409,0.751014787271734,2.11915749561761,2.11914941168872,40.82028,-87.46417,-1.73573814445421e-05,-0.000462559694707215,-6.51665385155571e-05,-0.000282174426592372,-5.04591290857314e-06,7,712
90466,90466,5392.57,IROQUOIS R,5526000,IROQUOIS RIVER NEAR CHEBANSE IL,237,7,25660142.35,16410499.9788931,4758.42545391159,3043.16865221834,0.447017534139203,0.773926355797634,0.00130617567576801,0.0211864406779661,0.000156674564623914,0.999999999982552,0.447309762161101,1,2860.69,0.954208238484906,1.56364171615756,2.59661386988212,41.00908,-87.82526,-5.37344672771159e-05,-0.000164615038289215,2.46363899646215e-05,0,0,7,712
91117,91117,904.19,NORTH R,5486000,North River near Norwalk IA,238,7,1630696.987,1312821.76766635,1803.48929649742,1451.9313061042,0.216828681055645,0.375997617171396,0.00448962312919615,0.0211864406779661,0.000127515881177657,0.999999999990592,0.217317065700312,1,904.19,0.216823912684063,1.24213128328813,1.24212536035874,41.45784,-93.65503,-4.38989752806804e-05,-0.000408792839145322,-8.34132638915429e-05,-1.69966090258477e-06,3.66189840601846e-10,7,710
91187,91187,4138.51,N RACCOON R,10370001,North Raccoon River near Jefferson,239,7,19416411.68,10953852.8714425,4691.64305027655,2646.81077765731,0.57242741655109,0.991114254899411,0.00143594697585606,0.0211864406779661,0.000282513962178385,0.999999999897729,0.572838847407667,1,2244.03,0.937045717942691,1.77256458598416,2.55242967164542,42.0119,-94.4286,-5.37344672771159e-05,-0.000203250983489119,-7.89840108291762e-07,0,0,7,710
65208,65208,9013.19,N RACCOON R,5484500,Raccoon River at Van Meter IA,240,7,30097735.14,29193063.3032198,3339.29886532959,3238.92687308487,0.0305188014616178,0.0528082156502906,0.000196893242847156,0.0211864406779661,1.09837164320516e-07,1,0.0305218063782547,1,2344.64,0.651858599435251,1.03098927397182,1.91910436268191,41.53414,-93.94991,1.94993893664462e-09,-7.72650263633539e-05,0,0,0,7,710
90514,90514,1704.07,LA MOINE R,5584500,LA MOINE RIVER AT COLMAR IL,241,7,3971356.535,2569564.08607545,2330.51255816956,1507.89820023558,0.435371464600104,0.755711816309855,0.00644933951037072,0.0211864406779661,0.000741425715600366,0.999999998153358,0.436782221310325,1,1704.07,0.435365742554206,1.54553706464101,1.54552822103229,40.33088,-90.89598,-1.73554315056055e-05,-0.000452040558838886,-4.13105294962539e-05,-0.000283874087494956,-3.05768516902542e-08,7,713
90515,90515,3366.83,LA MOINE R,5585000,LA MOINE RIVER AT RIPLEY IL,242,7,5682329.596,6051496.26726779,1687.73879168238,1797.38693883202,-0.0629442695793063,-0.108941378720576,0.000669407723966143,0.0211864406779661,1.59000052137283e-06,1,-0.0629653478524839,1,1662.76,0.200552129346475,0.93899580286208,1.22207731667145,40.02384,-90.63083,-2.71928734409776e-05,-0.000131745741716637,-6.59563786238489e-05,-0.000282153948750172,9.53741439847508e-07,7,713
91431,91431,2325.18,POMME DE TERRE R,5294000,POMME DE TERRE RIVER AT APPLETON MN,243,7,629695.7925,3315446.74023564,270.81593360514,1425.88820660578,-1.66111082308972,-2.88281796379021,0.00609403485083596,0.0211864406779661,0.0101911705910731,0.999995305954574,-1.66619550823765,1,2325.18,-1.66111368411267,0.189927886597643,0.189927343210378,45.20355,-96.01945,-4.93042060130593e-05,-0.000471357673434282,-5.32408987966489e-05,1.02389210999083e-08,1.83094920300923e-10,7,702
91442,91442,3367.7,RUM R,MSRM-34-BB14A55,RUM RIVER BRIDGE ON CSAH5 05 MI W OF ISANTI,244,7,846489.9833,1972698.77784236,251.355519583098,585.7703411356,-0.846059453788351,-1.46708082283411,0.00441990419489651,0.0211864406779661,0.00191106177760502,0.99999996846074,-0.847935425660362,1,3367.7,-0.846074712577414,0.429102503031836,0.42909595549721,45.49333,-93.26694,-6.12583066641592e-05,-0.000287565375292456,-0.000255849075317946,-0.00074659140984201,1.83094920300923e-10,7,701
90348,90348,3660.9,RUM R,5286000,RUM RIVER NEAR ST FRANCIS MN,245,7,929166.7955,1085190.80641178,253.808297276626,296.427328365097,-0.155222843202353,-0.268610407518597,0.000349661734271987,0.0211864406779661,5.04749220740335e-06,1,-0.155249988065476,1,293.2,-0.867107341798544,0.856224352445741,0.420165187356441,45.32757,-93.37267,-2.7190923502041e-05,-8.23075191446073e-05,-6.59516490423621e-05,-0.000282153948750172,1.83094920300923e-10,7,701
91433,91433,4162.05,RUM R,MSRM-.6-BB14A53,RUM RIVER AT BRIDGE ON PLEASANT STREET IN ANOKA,246,7,1049025.293,1352144.97354395,252.045336552901,324.874754878955,-0.253830760166512,-0.439275120729764,0.000465456485159859,0.0211864406779661,1.79715066172279e-05,0.999999999999974,-0.253889854383378,1,501.15,-0.920800059482918,0.775823091107249,0.398200329657621,45.2066,-93.38668,-4.43874349843099e-05,-7.3367969665642e-05,-4.13105294962539e-05,5.16348791068373e-05,0,7,701
