waterid,origWaterid,demtarea,rchname,station_id,station_name,staid,huc2,Obs,predict,Obsyield,predictYield,Resids,standardResids,leverage,leverageCrit,CooksD,CooksDpvalue,boot_resid,weight,tiarea,pResids,ratio.obs.pred,pratio.obs.pred,xlat,xlon,point_Jgradient,ndep_Jgradient,MANC_N_Jgradient,FARM_N_Jgradient,Fixation_Jgradient,ldrainden_Jgradient,PPT30MEAN_Jgradient,meanTemp_Jgradient,tiles_perc_Jgradient,soil_CLAYAVE_Jgradient,rchdecay1_Jgradient,rchdecay2_Jgradient,iresload_Jgradient,huc2,huc4
90742,90742,1724.22,MISSISSINEWA R,WMI060-0005,Mississinewa River,109,5,4585766.427,6246051.01129357,2659.61792984654,3622.53715378175,-0.308992174471562,-0.765021748415081,0.0219293917050911,0.0550847457627119,0.00100939369535625,1,-0.312436940592067,1,1346.48,-0.363142755831426,0.734186515401237,0.695487141566872,40.57611,-85.65972,-0.0578321941810033,-0.302675316747103,-0.397739019614004,-2.58233704028864,-0.0407233201906875,0.870199664784139,-28.7718059816998,-1.0550032375458,-0.504155044252669,-9.95560338715111,0.117731630677442,0,0,5,512
90741,90741,1803.49,MISSISSINEWA R,WMI060-0004,Mississinewa River,110,5,4166464.556,4961317.89819501,2310.22326489196,2750.95392721612,-0.174603562821027,-0.42763751666114,0.000512389123599112,0.0550847457627119,7.21158509968683e-06,1,-0.174648312501964,1,79.27,-0.514418702591534,0.839789878716664,0.59784802113473,40.62806,-85.73583,-0.0472466592008175,0.0174145351369077,5.45468161901894e-06,-0.283159807793309,-9.28423430648702e-05,0,0,3.78286506345083e-05,-0.0328609878269789,-0.0228010719812148,0,0,0,5,512
90743,90743,2068.27,MISSISSINEWA R,WMI060-0006,Mississinewa River,111,5,4549023.234,4884660.65568137,2199.43393947599,2361.71324618225,-0.0711872804154332,-0.174498457066296,0.00219785907043333,0.0550847457627119,5.15935296556318e-06,1,-0.0712656394106182,1,264.78,-0.52462890028848,0.931287463891481,0.591774931129941,40.74917,-86.01194,0,-0.0758117219654903,-0.151220138524062,-0.458826300721051,-0.0154129408331165,0.00199296941796197,-0.174349272431651,-0.00631738465596289,-0.0586021436107845,0.711202299102681,0,0,0,5,512
90146,90146,740.71,DEER CR,3329700,DEER CREEK NEAR DELPHI IND,112,5,2563364.38,2959530.81574428,3460.68553144956,3995.53241585004,-0.143710140968073,-0.356202269090404,0.0241023376055681,0.0550847457627119,0.000241048758345409,1,-0.145473965174353,1,740.71,-0.143801693702448,0.86613876982232,0.86605947607943,40.59032,-86.62173,2.09863897307411e-06,-0.303236860298543,-0.74136759756734,-3.27479987812731,-0.0378263055217591,0.272654923905253,-23.6780928068852,-0.864233352395977,-0.595857546837436,-3.11924126037624,0.0964429285545143,0.348349730979245,0,5,512
90754,90754,1613.67,TIPPECANOE R,WTI050-0009,Tippecanoe River,113,5,2687596.027,2648361.21999649,1665.51774960184,1641.20372814546,0.0147060826353691,0.0362446895808631,0.0129752448237423,0.0550847457627119,1.32841243643173e-06,1,0.0148024287529272,1,1613.67,0.0148386433653496,1.01481474910117,1.01494928260184,41.09417,-86.24028,-0.058531040959037,-0.471151752263551,-0.523267607712487,-2.99502081021408,-0.0379185919226499,0.749798057252293,28.9440672388927,-1.04876151019111,-0.231480656632846,2.4079024279084,0.117030872289101,-0.0401580320042897,0.00778657515927301,5,512
90755,90755,2694.48,TIPPECANOE R,WTI080-0001,Tippecanoe River,114,5,5020603.66,5068607.57751295,1863.29223449423,1881.10788631311,-0.00951596286886591,-0.0234542580925967,0.0130733233400404,0.0550847457627119,5.60532969296045e-07,1,-0.00957878211631138,1,1080.81,-0.00168057468527216,0.990529170629441,0.998320836689613,41.00667,-86.60278,0.0105834363412128,-0.152729818428162,-0.12371217911935,-1.61179058066279,-0.0280217093403696,0.663694618027169,0.0010440076193512,-0.00627955600532838,-0.165758680978888,7.59316656983998,0,0,0,5,512
90757,90757,4882.7,TIPPECANOE R,WTI150-0011,Tippecanoe River,115,5,9314723.455,10010665.2320846,1907.69931697626,2050.23147686416,-0.0720547323952481,-0.179469365051241,0.0335771788161319,0.0550847457627119,8.60823921226779e-05,1,-0.073295771607511,1,2188.22,-0.072899687839584,0.930479967020165,0.9296940849706,40.59389,-86.77083,-0.000700945417006754,-0.116794373657165,-0.304251231345639,-1.28246793732984,-0.0310093425836667,0.661689714660597,57.5436119633995,-2.08496390837156,-0.18341376265052,7.61610417518636,0,0.424842688678011,0.0154799012851485,5,512
90152,90152,724.29,VERMILION R N FK,3338780,NORTH FORK VERMILION RIVER NEAR BISMARCK IL,116,5,6317943.682,1614822.99579964,8722.94755139516,2229.52546051946,1.36416843789934,3.3705015077851,0.0178682447404626,0.0550847457627119,0.0158985617584685,0.999999999959659,1.37652188520784,1,724.29,1.36412361520646,3.91246823858328,3.91229287515121,40.26517,-87.64376,-0.000348374069530303,-0.378487038712593,0.0275134140863315,-3.63288419137093,-0.0504345180868381,0.481129072182964,-5.26493042438811,-0.667183911240823,-0.305290165979141,-6.19315344352037,0,0,0,5,512
90150,90150,1115.64,VERMILION R M FK,3336645,MIDDLE FORK VERMILION RIVER ABOVE OAKWOOD IL,117,5,6908986.363,2236379.80402359,6192.84568767703,2004.5711914449,1.12796453614717,2.79316995669143,0.0222699192512621,0.0550847457627119,0.0136694498944119,0.999999999985792,1.14073812624324,1,1115.64,1.12800840516572,3.0893618116966,3.08949734194,40.13627,-87.74619,-0.000350472708503377,-0.378487038712593,-0.123717633800969,-3.96554696509591,-0.0504356299711862,0.483110107652315,0.173305264812299,-0.667146082590189,-0.125050990186739,-12.3864434204059,0,-0.0388708167749775,0,5,512
90749,90749,681.71,SUGAR CR,WSU020-0003,Sugar Cr,118,5,3527419.869,1924949.60662524,5174.37014126241,2823.70745129929,0.605666899378347,1.49194706459635,0.0119392204364066,0.0550847457627119,0.00206897758911169,1,0.609315195749031,1,681.71,0.605606817896414,1.83247387716511,1.83236378272631,40.14333,-86.69583,-0.000348374069530303,-0.303788376286564,-0.372042014506806,-3.4538268061911,-0.0349292908528307,0.541335842923193,-47.3561856137705,-0.864233352395977,-0.364137519057587,-3.80805208759318,0.0744534680432447,0,0,5,512
90750,90750,1294.62,SUGAR CR,WSU050-0002,Sugar Cr,119,5,4710263.819,5443311.61149069,3638.33697841838,4204.56320116381,-0.144643708779483,-0.354604254539206,0.00245149002619236,0.0550847457627119,2.37706270392699e-05,1,-0.144821331731667,1,612.91,0.203989103720517,0.865330547870299,1.2262847914416,40.05,-86.9225,-0.0578363914589495,-0.0589520453377431,-0.0952878332026419,-1.14958354006166,-0.00971286572267274,0.332849760696871,-29.1184165113244,-1.04879933884174,-0.124807240299242,-3.76272301036106,0,0,0,5,512
90751,90751,1659.1,SUGAR CR,WSU050-0005,Sugar Cr,120,5,6306744.44,5491081.28692703,3801.30458682418,3309.67469527276,0.138494414950854,0.33944979485465,0.00198692911169313,0.0550847457627119,1.76463095156414e-05,1,0.138632209618501,1,364.48,0.310849113132006,1.14854326688167,1.3645833079503,39.94611,-87.05861,0,0.0348357553160945,0.0568377824701774,-0.460511594475082,0.00280417232586351,-0.12437561241916,5.26597443200746,7.56573012690167e-05,-0.0814153815842978,0,0,0,0,5,512
90785,90785,764.35,WHITE LICK CR,WWU150-0007,White Lick Cr,121,5,1589920.156,1633558.87732816,2080.09440177929,2137.18699199079,-0.0270771964562204,-0.0673039152082717,0.0296027777564408,0.0550847457627119,1.06296808488897e-05,1,-0.0274871000740896,1,764.35,-0.02670049510124,0.973286104386066,0.973652811645596,39.51361,-86.38028,-0.549648237520922,-0.32009319440515,0.0559323053214202,-1.89325494233005,-0.0251252506136153,0.270661954487291,-52.622160045778,-0.857991625041284,0,-0.0226645386160578,0,0.349613822581684,0,5,512
90170,90170,848.4,BIG WALNUT CR,3357500,BIG WALNUT CREEK NEAR REELSVILLE IN,122,5,1365613.378,1561788.26848076,1609.63387317303,1840.86311702117,-0.134227801804157,-0.330506102251482,0.011108141426064,0.0550847457627119,9.43861369491584e-05,1,-0.134979581493459,1,848.4,-0.134221126083942,0.874390854099837,0.874396691308021,39.53572,-86.97627,-0.0581805682505337,-0.454850276666105,-0.247424358238699,-3.17067715076981,-0.0349298467950048,0.603511715184162,-94.8867204999726,-0.667108253939554,-0.157910518433553,-3.78511448224681,0,0.214980359046381,0,5,512
90729,90729,518.35,MUSCATATOCK R VERNON FK,WEM070-0001,Vernon Fk Muscatatuck Riv,123,5,564896.6972,833428.87306181,1089.79781460403,1607.84966347412,-0.388905485675219,-0.960399462578789,0.0168786404773491,0.0550847457627119,0.00121812202345595,1,-0.392229724783687,1,518.35,-0.388952215716722,0.677798328638064,0.677766655834077,38.97639,-85.62,-0.058528942320064,-0.548076533768503,-0.342723100804579,-2.94044165827629,-0.0405376355045577,0.328863821860947,-171.184885337397,-2.77098648762837,0.0402216505973197,-3.80777902086286,0,0,0,5,512
90823,90823,888.98,CUMBERLAND R CLEAR FK,PRI087,CLEAR FORK NEAR WILLIAMSBURG,124,5,172017.246,387141.922991036,193.499568044275,435.490025637287,-0.811196612648368,-2.01086860187288,0.0243193740780686,0.0550847457627119,0.00775298146047982,0.999999999999722,-0.821244147899606,1,888.98,-0.811263369850517,0.444326061799262,0.444296400824587,36.72589,-84.14239,0.0105876336191589,-1.72673639311346,0.0275134140863315,-0.513405452658838,0,-1.19339486105507e-05,-407.792508141437,-2.38305367537149,0.0664488465759545,3.80791555422802,-0.0212887021229281,-0.080323771884204,0,5,513
90825,90825,1338.39,CUMBERLAND R,PRI086,CUMBERLAND RIVER AT CALVIN,125,5,683688.6983,537306.266575564,510.829203968948,401.457173600792,0.240934433828068,0.597100545435709,0.0238296322513874,0.0550847457627119,0.000669488780602188,1,0.243857469448786,1,1338.39,0.240900101552677,1.27243760371042,1.27239391878209,36.72214,-83.62553,-0.13185958531722,-1.76156546338727,0,-0.00169544612604362,0,0.0621639383123589,-355.171392103279,-2.7772660436337,0.0662065562686223,3.80777902086286,0.117731630677442,0.212421344339006,0.00773995064257427,5,513
90819,90819,2495.05,CUMBERLAND R S FK,PRI008,SOUTH FORK CUMBERLAND RIVER AT BLUE HERON,126,5,785125.0395,1533018.48244754,314.673068475582,614.423952404778,-0.669150944105223,-1.66510601798645,0.0317506378867975,0.0550847457627119,0.00699367850084313,0.999999999999864,-0.680033778253919,1,2495.05,-0.669099445692137,0.512143231467444,0.512169606710273,36.67028,-84.54889,-0.000696748139060606,-1.44035920944266,-0.438000024643983,-0.460511594475082,0,0.00398593883592395,-473.561856137705,-3.62254724206179,0.0664488465759545,-0.000273066730313949,0.00140995964883164,0.427401703385386,0,5,513
90203,90203,608.07,STONES R W FK,3428500,WEST FORK STONES RIVER NEAR SMYRNA TN,127,5,492953.0003,622488.389117491,810.684625618761,1023.71172581691,-0.233311140723787,-0.579424884261541,0.0279256601486733,0.0550847457627119,0.000741916282433437,1,-0.236638681863152,1,608.07,-0.23331304807242,0.79190714062774,0.791905630186179,35.94027,-86.4649,-0.0373620696376384,-1.11971449904949,-0.342712191441341,-1.15297443231375,-0.012608212565079,0.330844857330298,-397.08725401261,-5.1413675650373,0.0586036031909491,-14.7714082429679,0.116330113900759,0.214980359046381,0,5,513
90810,90810,1766.53,HARPETH R,3434500,HARPETH RIVER NEAR KINGSTON SPRINGS TN,128,5,1694607.203,1288961.45905144,959.285833243704,729.657271063291,0.273614151706274,0.677825701168337,0.023069073411853,0.0550847457627119,0.000834562765526734,1,0.276825840267227,1,1766.53,0.273609383334692,1.31470742674268,1.31470115774409,36.122,-87.09889,-0.0479476046178243,-1.12082421606781,-0.370225605527673,-1.38152463105323,-0.0154129408331165,0.27065002053868,-407.793552149057,-5.14768494969326,0.0586036031909491,-8.60119240479392,0.116330113900759,0.213700851692693,0,5,513
90817,90817,695.46,LITTLE R,PRI043,LITTLE RIVER NEAR CADIZ,129,5,1505147.449,1153113.62452011,2164.24733126276,1658.0588740116,0.266425082876012,0.663975300530978,0.0346847192512386,0.0550847457627119,0.00121851112475307,1,0.271169299377931,1,695.46,0.266498515798375,1.30528979711466,1.3053856518784,36.84056,-87.7775,-0.0951963624576149,-0.304349919838003,-0.249246221899451,-3.73530132023038,-0.0253098234153969,0.541335842923193,-307.816250497128,-5.54197297525674,0.0662050966884576,-9.28945709855024,0,-7.70787562462374e-06,0,5,513
90816,90816,1417.29,RED R,PRI069,RED RIVER NEAR KEYSBURG,130,5,2834142.932,2479061.40114383,1999.69161710024,1749.1560662559,0.133859553458585,0.33268402504182,0.0293611732112351,0.0550847457627119,0.000257535016556556,1,0.135869051021441,1,1417.29,0.133880534293546,1.14323224535396,1.14325623157265,36.64081,-86.97908,-0.0578342928199764,-0.379600098252054,-0.399560883274757,-3.40095325275137,-0.0349304027371788,0.212460087113635,-302.721493314694,-4.09260605484619,0.106431126026271,-11.6523035159568,0.116334335336834,0.212405928587756,0,5,513
90814,90814,2549.36,RED R,2205,RED RIVER 84  QUAD 301SE,131,5,4553358.126,4538845.18958133,1786.07890843192,1780.38613204151,0.00319239423943962,0.00783647479579962,0.00501996818772674,0.0550847457627119,2.38333301953953e-08,1,0.0032004373931838,1,1132.07,0.0846476249523303,1.00319749535674,1.08833349755419,36.52833,-87.27833,-0.0578321941810033,-0.152174959919002,-0.0952932878842609,-1.09837497563194,-0.0155057831761814,-0.0621639383123589,-118.563769299239,-1.71586976413066,0.0407062312119843,-2.4079024279084,-0.0219936819473439,0.00128721522931216,0,5,513
90698,90698,466.48,SALT R,PRI052,SALT RIVER NEAR GLENSBORO,132,5,833689.1129,600995.138784054,1787.19154711885,1288.36207079415,0.327273720600333,0.809717346129275,0.0205591986998221,0.0550847457627119,0.00105864786468045,1,0.330690742966559,1,466.48,0.327278488971915,1.38718112526956,1.38718773988039,38.00222,-85.05972,-0.105777700159855,-0.699135091626904,-0.591047481510417,-2.3025478200034,-0.0154129408331165,0.00199296941796197,-236.781972076472,-3.43813257021856,0.0662065562686223,-15.4827470754358,0.117735852113517,0,0,5,514
90896,90896,674.31,SALT R FLOYDS FK,PRI100,FLOYDS FORK NEAR SHEPHERDSVILLE,133,5,738023.2948,671766.732670586,1094.48665272649,996.228341075448,0.0940642326124017,0.232815422695698,0.0213027882985487,0.0550847457627119,9.07545151827612e-05,1,0.0950824450943921,1,674.31,0.094142433906347,1.09863031154582,1.09871622921714,38.035,-85.65944,-0.285582791455925,-0.851310051545906,-0.247429812920318,-1.61178042829078,0.00280417232586351,-0.0601829028430074,-160.480675216189,-2.38309150402212,0.07381096892646,-12.4089714256568,0.0964471499905886,0,0,5,514
65747,65747,3580.52,SALT R ROLLING FK,3301630,ROLLING FORK NEAR LEBANON JUNCTION KY,134,5,3081751.219,4129935.21276375,860.699345067197,1153.44564833146,-0.29276370686387,-0.730583874703186,0.0372420345891832,0.0550847457627119,0.00158822888781456,1,-0.298372420301851,1,3580.52,-0.292729374588479,0.746198441436977,0.746224060567143,37.82258,-85.74774,-0.047599230548294,-0.757528935934347,-0.467335302391067,-2.3059488646275,0.00570063105261784,-0.120365805686015,-289.40308811463,-3.24100747176214,0.0662080158487869,-19.9565358515343,0.000700758388341476,0.00255901470737508,0,5,514
90691,90691,715.98,BLUE R,OBS140-0004,Blue River,135,5,1380881.149,945969.774432396,1928.65882985558,1321.22374149054,0.378266470531875,0.934347920416388,0.0173445705002704,0.0550847457627119,0.00118532156618292,1,0.381590204864432,1,715.98,0.378284590343887,1.45975187191214,1.45977832258129,38.43389,-86.19167,0.0105855349801858,-0.606470378075946,-0.618555440915129,-2.53449906336698,-0.0280217093403696,0.26868091901794,-189.423698447463,-3.4255734582079,0.0662065562686223,-12.3636423484247,0.0957379487300984,-0.0388708167749775,0,5,514
90692,90692,1274.76,BLUE R,OBS150-0008,Blue River,136,5,2062040.48,1853893.1394693,1617.59113872415,1454.30758689424,0.106408189172031,0.260795517923597,0.00190318697091896,0.0550847457627119,9.97621226830484e-06,1,0.106509591274995,1,558.78,0.37379557930875,1.11227580279534,1.4532400477558,38.22056,-86.29833,0,-0.227425138333052,0.0550268281726631,-0.463902486727169,-0.000185684686129741,-0.124351744521939,-47.7048841586338,-0.857953796390649,-0.0152088253156756,1.42295073166599,0,0,0,5,514
90899,90899,669.35,BRASHEARS CR,PRI105,BRASHEARS CREEK AT TAYLORSVILLE,137,5,2141090.413,969264.848258486,3198.76060805259,1448.0687954859,0.792532621268622,1.96250713848575,0.0222347137738263,0.0550847457627119,0.00673714767176401,0.999999999999895,0.801493196120087,1,669.35,0.792516408805243,2.2089838673578,2.20894805457805,38.03722,-85.34056,-0.058528942320064,-0.623878228170574,-0.646974332150218,-2.47991991142919,-0.00971286572267274,0.328887689758168,-207.662511557528,-3.23476574440744,0.106431126026271,-14.8170103869303,0,0,0,5,514
65121,65121,3115.53,SALT R,3298500,SALT RIVER AT SHEPHERDSVILLE KY,138,5,3537572.338,4921122.07637686,1135.4640584427,1579.54571978984,-0.330095857140872,-0.810479985934788,0.00546890063902874,0.0550847457627119,0.000277857997917146,1,-0.33100220711526,1,1305.39,0.0144914689089326,0.718854822761177,1.01459697929525,37.98519,-85.71736,-0.000348374069530303,-0.244843015991099,-0.0962042197146371,-0.743661249896379,-9.28423430648702e-05,0.330868725227519,-76.4746021250948,-0.660866526584861,0.0404654004848167,-6.88182773737215,0,-7.70787562462374e-06,0.00632323942433046,5,514
90138,90138,4775.52,BARREN R,3314500,BARREN RIVER AT BOWLING GREEN KY,139,5,3910436.379,5977093.99082242,818.850382576138,1251.61113152545,-0.424285521484158,-1.05598059926483,0.0321069851817614,0.0550847457627119,0.00284538277623288,1,-0.431265318198342,1,4775.52,-0.424179663635037,0.654237056503431,0.654306316296829,37.0014,-86.43049,-0.0578321941810033,-0.514357180513008,-0.590147459043279,-3.04283848239171,-0.0155052272340074,0.212436219216414,-360.609627792479,-4.09264388349682,0.106429666446107,-8.57825479944756,0,-0.0401503241286651,0.0112300485009996,5,511
90856,90856,1992.14,ROUGH R,PRI014,ROUGH RIVER NEAR DUNDEE,140,5,1148940.072,1674926.35420965,576.736610880761,840.767392959157,-0.376929355825949,-0.937947037868009,0.0317531283420724,0.0550847457627119,0.00221928816085976,1,-0.383060094116268,1,1992.14,-0.376790119375753,0.685964531582136,0.686060049498107,37.56278,-86.77083,2.09863897307411e-06,-0.775494987059276,-0.645168832534322,-2.47990975905718,-0.0155052272340074,0.874173669671453,-278.697833985803,-4.48689408040967,0.0738124285066247,-3.09657672176018,-4.22143607434624e-06,-0.0401503241286651,0.0205734892991952,5,511
91069,91069,123.97,STILLWATER CR,1PESW0008,STILLWATER CREEK,141,5,15314.09754,63809.2820815865,123.530673066064,514.71551247549,-1.42712485493482,-3.5281632867037,0.0190442951997548,0.0550847457627119,0.0185895770228272,0.999999999881468,-1.4409113799584,1,123.97,-1.42680823506177,0.239997960177947,0.240073960332575,40.10259,-81.1311,0,-1.11970781400721,-0.646985241513456,-1.20416269199945,-0.00971175383832466,0.749798057252293,-94.7113272199216,-0.857953796390649,0.106429666446107,-9.95560338715111,0,0.350916453562245,0,5,504
91068,91068,127.54,STILLWATER CR,1PESW0003,STILLWATER CREEK ABOVE POOL,142,5,35674.36137,17719.8905334567,279.71116018504,138.935945848021,0.699744494283518,1.71389609856241,0.000615038357071336,0.0550847457627119,0.00013905769282569,1,0.69995977844669,1,3.57,-0.609388081705252,2.01323824786862,0.543683457159743,40.10192,-81.14611,0,-0.151620101409841,0.0568486918334154,0.105808021111537,0.00579347339568271,0,-0.346610529624599,7.56573012690167e-05,0.000487499774993824,-0.0456021439624295,0,0.00127950735368754,0,5,504
91481,91481,1614.31,MISSISSIPPI R,MSU1292-BB15E67,MISSISSIPPI R AT BR ON CSAH8 7 MI E OF BEMIDJI,143,7,122855.9056,160972.969306638,76.1042833160917,99.7162684407816,-0.27022428893973,-0.680249082389718,0.0539030410369425,0.0550847457627119,0.00202801049325594,1,-0.277815555678933,1,1614.31,-0.269791320800081,0.763208295959126,0.763538812381569,47.45333,-94.71222,-0.0366653214985778,-1.44035586692152,-0.246513426408323,-0.639568979654911,-0.0155057831761814,1.14482369021013,307.640857217077,4.95063550853811,0.0586036031909491,8.60119240479392,0,0,0.0714413987586916,7,701
91413,91413,1597.35,YELLOW MEDICINE R,S000-159,YELLOW MEDICINE R MN67 BR 7 MI SE GRANITE FALLS,144,7,1742733.777,1518940.13322397,1091.01560522115,950.912532146347,0.137442205618914,0.339199856391963,0.0156450654365393,0.0550847457627119,0.000140667454414384,1,0.138530134077799,1,1597.35,0.137685392569598,1.14733539451685,1.14761444544225,44.72881,-95.44383,-0.0585331395980101,-0.361627362084846,-0.769786488802429,-2.47991991142919,-0.0350221331958956,0.811997797410484,307.814162481889,2.56754400451598,-0.106671956753439,-3.09657672176018,0.287931490322934,0.389787270337223,0,7,702
90354,90354,1676.14,REDWOOD R,5316500,REDWOOD RIVER NEAR REDWOOD FALLS MN,145,7,3518193,1579331.85015103,2098.98516830336,942.243398612901,0.800945627578077,1.98413060750552,0.0230139407175575,0.0550847457627119,0.00713345267338899,0.999999999999844,0.810324279052722,1,1676.14,0.801160204299269,2.22764645673648,2.22812450909676,44.52366,-95.17169,-0.0475971319093209,-0.379041897221754,-0.742273074716098,-2.53281376961295,-0.05613570508163,0.6015187457662,284.310418947435,1.32801260917505,2.91916032930433e-06,0.68867429385178,0.425550306346622,0.270592681678041,0,7,702
91398,91398,1886.92,REDWOOD R,S000-299,REDWOOD R AT BRIDGE ON CSAH101 AT NORTH REDWOOD,146,7,2956121.379,3716181.44857257,1566.6384261124,1969.4430333944,-0.228818584610877,-0.560310144382662,0.000118738969070798,0.0550847457627119,2.86786341123876e-06,1,-0.228832170662205,1,210.78,0.508682559798302,0.795472831429016,1.66309871792393,44.56572,-95.09983,2.09863897307411e-06,-0.000554858509160592,-0.000905477148757144,0.105797868739524,1.11188434808228e-06,0,-5.26701843962681,-3.78286506345083e-05,1.45958016465217e-06,0,-0.0432866055063464,0,0,7,702
90355,90355,3223.39,COTTONWOOD R,5317000,COTTONWOOD RIVER NEAR NEW ULM MN,147,7,19514672.43,4830096.69297442,6054.08356730027,1498.45246556402,1.39630012822866,3.44724357689064,0.0163594499527804,0.0550847457627119,0.0152031248958723,0.999999999970376,1.40786355272999,1,3223.39,1.39637737584829,4.04022396868057,4.04053607841963,44.29119,-94.44053,-0.00069884677803368,-0.304343234795724,-0.714759660629766,-2.76308987159452,-0.0379185919226499,0.270661954487291,283.963808417811,1.52509987898084,-0.239327359598016,0.68867429385178,0.170191416773343,0.310758421557955,0,7,702
91375,91375,3223.96,COTTONWOOD R,MNCO-.5-B-14A67,COTTONWOOD R AT MN15 05 MI SE OF NEW ULM,148,7,9989724.218,19514992.4750408,3098.58813943101,6053.1124688398,-0.669626028560163,-1.63962197998283,0,0.0550847457627119,0,1,-0.669626028560163,1,0.57,0.726702897526263,0.511899977967024,2.06825012086462,44.28237,-94.43561,0,0,0,0,0,0,0,0,0,0,0,0,0,7,702
90356,90356,2233.19,WATONWAN R,5319500,WATONWAN RIVER NEAR GARDEN CITY MN,149,7,8469064.244,3750356.74900323,3792.36170858727,1679.37199656242,0.814569055169152,2.02138508375732,0.0264001188752047,0.0550847457627119,0.00852275749282379,0.999999999999463,0.825539107399219,1,2233.19,0.814713059990929,2.25820230202124,2.25852751745702,44.0465,-94.19482,-0.0578321941810033,-0.39535005786148,-0.894409599752155,-2.71018586103875,-0.037919703806998,0.208498016174932,208.009122087153,2.75835171831644,-0.224604574477169,-3.76244994363075,0.286521530674103,0.739408800794531,0,7,702
91359,91359,350.31,LITTLE COBB R,5320270,LITTLE COBB RIVER NEAR BEAUFORD MN,150,7,1289428.514,732637.250737567,3680.82131255174,2091.39690770337,0.565303690433971,1.41166364721559,0.0385560087494907,0.0550847457627119,0.00614733938252577,0.999999999999945,0.57652723206213,1,350.31,0.565164453983776,1.75998219132578,1.75973715471247,43.99641,-93.90871,0,-0.395343372819201,-0.742273074716098,-2.71186100242077,-0.0349292908528307,-0.00199296941796197,165.745605640577,1.52509987898084,-0.331031321762947,-9.26692909329933,0.765937361329382,0,0,7,702
91370,91370,9129.67,BLUE EARTH R,5322000,BLUE EARTH RIVER AT MOUTH AT MANKATO MN,151,7,43554488.33,24691951.913442,4770.65308275108,2704.58317917756,0.567535402451711,1.398735921573,0.0129542814883695,0.0550847457627119,0.00197516856488648,1,0.571247514123455,1,6546.17,0.80799293724175,1.76391435082495,2.24340081886978,44.1633,-94.0369,4.19727794614823e-06,-0.116787688614886,-0.49483780711416,-1.94785439901186,-0.0250318523283763,0.661737450455039,83.8317238186628,2.11008213239288,-0.117691786996563,-7.57050203122393,-0.0439873638946879,-0.0803314797598286,-5.61741165045126e-07,7,702
91450,91450,2618.16,KETTLE R,S000-121,KETTLE R BRIDGE ON MN48 45 MI E OF HINCKLEY,152,7,714581.7909,672841.315060524,272.93281957558,256.990143864593,0.0601879493226623,0.14915174169866,0.0236956029057956,0.0550847457627119,4.15332411752275e-05,1,0.06091397265091,1,2618.16,0.0604320899476623,1.0620361367609,1.06229545458082,46.01086,-92.83978,-0.0370115969291351,-1.27244097495652,-0.523273062394106,-0.690767391712623,0.00289701466892838,0.208486082226322,218.368809693975,4.09264388349682,0.0664503061561192,10.0010689977484,0.0744492466071703,0.174814619166466,0.00773995064257427,7,703
90362,90362,2467.08,SNAKE R,5338500,SNAKE RIVER NEAR PINE CITY MN,153,7,622214.1529,836379.686393237,252.206719238938,339.016037742285,-0.295798349558057,-0.731140080094356,0.0186744208151378,0.0550847457627119,0.00078251352648906,1,-0.298599576080256,1,2467.08,-0.295551347910108,0.743937428207046,0.744121204673395,45.84057,-92.93188,0.0218720153773784,-0.874864798016114,-0.438005479325602,-1.94446350675978,-0.030824769781885,0.6015187457662,247.659487462492,3.03756498864975,0.0662036371082929,4.77047577858469,-0.0432866055063464,0.427378579758513,-0.00288004695318636,7,703
91367,91367,650.15,STRAIGHT R,S000-047,STRAIGHT R NEAR CSAH1 1 MI SE OF CLINTON FALLS,154,7,1531793.592,1699878.65758691,2356.0618195801,2614.59456677214,-0.104117539453735,-0.258743144373225,0.0291929994532081,0.0550847457627119,0.000154860326526555,1,-0.105671396394446,1,650.15,-0.104199555444946,0.901119374117259,0.901045470949253,44.12414,-93.229,0.0215173453909289,-0.303233517777403,-0.74136759756734,-2.99671625634012,-0.0224133646886426,0.00198103546935142,142.416211378555,1.52509987898084,-0.38227280260339,0,0.499999552953792,-0.0388785246506022,0,7,704
91368,91368,856.9,ZUMBRO R S FK,S000-268,ZUMBRO R S FORK AT CSAH14 3 MI N OF ROCHESTER,155,7,1459374.136,1117107.50607446,1703.08569961489,1303.66146116753,0.267264909018342,0.659869274532848,0.0164626002995338,0.0550847457627119,0.000560634753924607,1,0.269492387311699,1,856.9,0.267542428244417,1.30638647405412,1.30674907172893,44.108,-92.4475,-0.237985659546604,-0.286373841149656,-0.438916411155978,-2.30255797237541,-0.0252175370145061,0.270661954487291,118.217158769614,1.52509987898084,-0.00736212235050553,0.0226645386160578,0.426255286171037,0.388507762983535,0,7,704
90376,90376,1667.48,TREMPEALEAU R,5379500,TREMPEALEAU RIVER AT DODGE WI,156,7,1262910.111,1437760.78414361,757.376466884161,862.235699464829,-0.129668222477875,-0.322329855269185,0.0297383659577428,0.0550847457627119,0.000244954801479553,1,-0.131640380225042,1,1667.48,-0.129288660099945,0.878386811580926,0.878720277449417,44.1316,-91.55309,-0.0585331395980101,-0.548076533768503,-1.38924740686632,-1.38154493579726,-0.0253103793575709,0.809992894043911,123.829743731246,2.57389921782258,0.0664488465759545,9.97826792576717,0,0,0,7,704
